date,oven_id,layer_id,accumulation_hour,anomaly_total_number,lamp_id
2022/12/14,2D0,14,7876.0,2.0,83_105
2022/12/28,2D0,14,8000.0,,
2022/12/5,2D0,14,7748.0,2.0,47_83
2022/5/4,2D0,14,4857.0,,
2022/6/2,2D0,14,5396.0,,
2022/6/30,2D0,14,5890.0,,
2022/7/30,2D0,14,6324.0,,
2022/8/15,2D0,14,6448.0,,
2022/9/1,2D0,14,6544.0,,
2022/9/19,2D0,14,6774.0,4.0,12_87_89_122
2022/9/28,2D0,14,6908.0,,
2023/2/6,2D0,14,8000.0,,
2022/10/19,2D0,15,7407.0,2.0,100_112
2022/10/31,2D0,15,7584.0,,
2022/11/28,2D0,15,7989.0,,
2022/12/26,2D0,15,8287.0,2.0,52_83
2022/12/28,2D0,15,8346.0,,
2022/12/5,2D0,15,7997.0,2.0,8_79
2022/5/4,2D0,15,5039.0,,
2022/6/2,2D0,15,5589.0,,
2022/6/30,2D0,15,6096.0,,
2022/7/30,2D0,15,6495.0,,
2022/7/7,2D0,15,6162.0,4.0,50_63_98_100
2022/8/15,2D0,15,6616.0,,
2022/9/1,2D0,15,6771.0,,
2022/9/28,2D0,15,7162.0,,
2023/1/11,2D0,15,8536.0,2.0,44_98
2023/1/16,2D0,15,8610.0,2.0,13_100
2023/2/1,2D0,15,8773.0,2.0,16_111
2023/2/6,2D0,15,8827.0,,
2022/10/13,2D0,16,7268.0,3.0,44_58_120
2022/10/31,2D0,16,7541.0,,
2022/11/28,2D0,16,7955.0,,
2022/12/11,2D0,16,8151.0,3.0,36_92_117
2022/12/17,2D0,16,8211.0,3.0,30_50_102
2022/12/28,2D0,16,8444.0,,
2022/5/4,2D0,16,4979.0,,
2022/6/2,2D0,16,5526.0,,
2022/6/30,2D0,16,6004.0,,
2022/7/30,2D0,16,6418.0,,
2022/8/15,2D0,16,6539.0,,
2022/8/30,2D0,16,6673.0,5.0,13_50_39_52_108
2022/9/1,2D0,16,6678.0,,
2022/9/28,2D0,16,7062.0,,
2023/1/4,2D0,16,8447.0,3.0,1_91_97
2023/2/1,2D0,16,8901.0,3.0,59_98_102
2023/2/6,2D0,16,8956.0,,
2022/10/10,2D0,17,7783.0,3.0,10_51_72
2022/10/13,2D0,17,7011.0,2.0,57_58
2022/10/31,2D0,17,7289.0,,
2022/11/11,2D0,17,7421.0,2.0,25_58
2022/11/28,2D0,17,7687.0,,
2022/12/11,2D0,17,7877.0,1.0,88
2022/12/14,2D0,17,7912.0,2.0,40_52
2022/12/28,2D0,17,8185.0,,
2022/5/4,2D0,17,4909.0,,
2022/6/2,2D0,17,5430.0,,
2022/6/30,2D0,17,5893.0,,
2022/7/30,2D0,17,6224.0,,
2022/7/7,2D0,17,5900.0,3.0,9_72_109
2022/8/13,2D0,17,6249.0,3.0,58_70_85
2022/8/15,2D0,17,6285.0,,
2022/9/1,2D0,17,6425.0,,
2022/9/28,2D0,17,6802.0,,
2023/2/6,2D0,17,8769.0,,
2022/10/13,2D0,18,7140.0,3.0,79_87_117
2022/10/31,2D0,18,14757.0,3.0,8_13_112
2022/11/21,2D0,18,7668.0,3.0,6_81_104
2022/11/28,2D0,18,7786.0,,
2022/12/17,2D0,18,8058.0,3.0,6_19_72
2022/12/28,2D0,18,8118.0,,
2022/5/28,2D0,18,5342.0,4.0,73_101_107_121
2022/5/4,2D0,18,4888.0,,
2022/6/2,2D0,18,5430.0,,
2022/6/30,2D0,18,5893.0,,
2022/7/23,2D0,18,6152.0,5.0,19_60_92_103_105
2022/7/30,2D0,18,6287.0,,
2022/8/15,2D0,18,6416.0,,
2022/9/1,2D0,18,6561.0,,
2022/9/28,2D0,18,6930.0,,
2023/2/6,2D0,18,8118.0,,
2022/10/13,2D0,19,7112.0,3.0,13_16_112
2022/10/31,2D0,19,7371.0,,
2022/11/18,2D0,19,8167.0,3.0,26_68_44
2022/11/28,2D0,19,7761.0,,
2022/12/28,2D0,19,8228.0,,
2022/12/5,2D0,19,7815.0,3.0,28_108_117
2022/5/4,2D0,19,4879.0,,
2022/6/2,2D0,19,5393.0,,
2022/6/30,2D0,19,5858.0,,
2022/7/30,2D0,19,6277.0,,
2022/8/15,2D0,19,6397.0,,
2022/8/19,2D0,19,6410.0,5.0,18_23_95_104_106
2022/9/1,2D0,19,6531.0,,
2022/9/28,2D0,19,6902.0,,
2023/2/6,2D0,19,8830.0,,
2055/5/27,2D0,19,5299.0,5.0,75_77_92_110_112
2022/10/14,2E0,1,6966.0,3.0,14_76_79
2022/10/31,2E0,1,7209.0,,
2022/11/16,2E0,1,7375.0,2.0,10_39
2022/11/28,2E0,1,7573.0,,
2022/12/11,2E0,1,7768.0,2.0,64_81
2022/12/28,2E0,1,8084.0,,
2022/5/19,2E0,1,5076.0,2.0,13_50
2022/5/4,2E0,1,4796.0,,
2022/6/14,2E0,1,5518.0,2.0,68_92
2022/6/2,2E0,1,5322.0,,
2022/6/30,2E0,1,5764.0,,
2022/7/30,2E0,1,6168.0,,
2022/8/15,2E0,1,6290.0,,
2022/9/1,2E0,1,6443.0,,
2022/9/26,2E0,1,6765.0,3.0,13_19_90
2022/9/28,2E0,1,6789.0,,
2023/1/7,2E0,1,8238.0,3.0,1_16_89
2023/2/6,2E0,1,8713.0,,
2022/10/31,2E0,2,7156.0,,
2022/10/5,2E0,2,6795.0,3.0,76_114_119
2022/11/25,2E0,2,7458.0,2.0,66_67
2022/11/28,2E0,2,7498.0,,
2022/12/28,2E0,2,7921.0,,
2022/12/5,2E0,2,7513.0,2.0,62_102
2022/5/19,2E0,2,5060.0,2.0,13_68
2022/5/4,2E0,2,4786.0,,
2022/6/2,2E0,2,5301.0,,
2022/6/30,2E0,2,5762.0,,
2022/7/30,2E0,2,6153.0,,
2022/7/7,2E0,2,5829.0,2.0,86_120
2022/8/15,2E0,2,6271.0,,
2022/9/1,2E0,2,6404.0,,
2022/9/28,2E0,2,6752.0,,
2022/9/5,2E0,2,6438.0,3.0,13_70_109
2023/1/18,2E0,2,8196.0,2.0,74_117
2023/1/4,2E0,2,7921.0,2.0,6_115
2023/2/6,2E0,2,8498.0,,
2022/10/31,2E0,3,366.0,,
2022/11/28,2E0,3,632.0,,
2022/12/28,2E0,3,825.0,,
2022/5/4,2E0,3,0.0,,
2022/6/2,2E0,3,829.0,,
2022/6/30,2E0,3,829.0,,
2022/7/30,2E0,3,829.0,,
2022/8/15,2E0,3,829.0,,
2022/9/1,2E0,3,100.0,,
2022/9/28,2E0,3,269.0,,
2023/1/12,2E0,3,891.0,2.0,20_30
2023/1/27,2E0,3,1087.0,2.0,48_59
2023/2/6,2E0,3,1304.0,,
2022/10/31,2E0,4,6967.0,,
2022/11/18,2E0,4,8490.0,2.0,90_100
2022/11/28,2E0,4,14587.0,3.0,35_75_80
2022/12/21,2E0,4,7605.0,2.0,35_68
2022/12/26,2E0,4,7692.0,2.0,41_74
2022/12/28,2E0,4,7751.0,,
2022/12/5,2E0,4,7365.0,3.0,13_41_76
2022/2/17,2E0,4,3421.0,3.0,13_72_75
2022/3/31,2E0,4,3970.0,4.0,57_77_110_112
2022/5/4,2E0,4,4540.0,,
2022/6/2,2E0,4,5057.0,,
2022/6/30,2E0,4,5520.0,,
2022/7/30,2E0,4,5919.0,,
2022/8/15,2E0,4,6042.0,,
2022/8/30,2E0,4,6149.0,3.0,70_72_59
2022/9/1,2E0,4,6151.0,,
2022/9/28,2E0,4,6520.0,,
2023/1/11,2E0,4,7930.0,3.0,18_59_64
2023/1/24,2E0,4,8128.0,3.0,24_55_121
2023/2/1,2E0,4,8177.0,3.0,36_87_120
2023/2/6,2E0,4,8299.0,,
2022/10/31,2E0,5,6810.0,,
2022/10/5,2E0,5,6453.0,3.0,81_90_117
2022/11/28,2E0,5,7179.0,,
2022/12/21,2E0,5,7407.0,3.0,24_45_120
2022/12/28,2E0,5,7573.0,,
2022/12/5,2E0,5,7179.0,3.0,13_49_56
2022/3/15,2E0,5,3784.0,2.0,13_72
2022/3/28,2E0,5,3919.0,2.0,92_113
2022/5/4,2E0,5,4527.0,,
2022/5/9,2E0,5,4566.0,3.0,37_39_41
2022/6/2,2E0,5,4988.0,,
2022/6/30,2E0,5,5452.0,,
2022/7/30,2E0,5,5848.0,,
2022/8/15,2E0,5,5963.0,,
2022/9/1,2E0,5,6106.0,,
2022/9/12,2E0,5,6200.0,3.0,6_8_111
2022/9/28,2E0,5,6425.0,,
2023/1/24,2E0,5,7938.0,3.0,20_27_39
2023/1/4,2E0,5,7619.0,3.0,4_113_119
2023/2/6,2E0,5,8153.0,,
2022/10/31,2E0,6,6904.0,,
2022/11/28,2E0,6,7271.0,,
2022/12/17,2E0,6,7514.0,2.0,27_31
2022/12/28,2E0,6,7755.0,,
2022/5/11,2E0,6,4628.0,3.0,13_17_28
2022/5/4,2E0,6,4533.0,,
2022/6/2,2E0,6,5025.0,,
2022/6/30,2E0,6,5476.0,,
2022/7/30,2E0,6,5836.0,,
2022/8/15,2E0,6,5944.0,,
2022/9/1,2E0,6,6092.0,,
2022/9/28,2E0,6,6447.0,,
2023/1/21,2E0,6,8139.0,3.0,27_93_100
2023/1/4,2E0,6,7845.0,3.0,13_25_41
2023/2/6,2E0,6,8391.0,,
2022/10/31,2E0,7,13146.0,1.0,80
2022/10/5,2E0,7,6317.0,2.0,58_87
2022/11/17,2E0,7,6749.0,3.0,41_85_100
2022/11/18,2E0,7,8521.0,2.0,65_113
2022/11/28,2E0,7,6922.0,,
2022/12/17,2E0,7,7153.0,3.0,36_75_98
2022/12/28,2E0,7,7386.0,,
2022/12/9,2E0,7,7043.0,3.0,9_13_108
2022/4/7,2E0,7,3961.0,4.0,13_70_73_92
2022/5/28,2E0,7,4818.0,2.0,6_11
2022/5/4,2E0,7,4395.0,,
2022/6/14,2E0,7,5112.0,1.0,113
2022/6/2,2E0,7,4894.0,,
2022/6/30,2E0,7,5371.0,,
2022/7/30,2E0,7,5697.0,,
2022/8/15,2E0,7,5781.0,,
2022/8/19,2E0,7,5785.0,2.0,80_111
2022/9/1,2E0,7,5904.0,,
2022/9/28,2E0,7,6242.0,,
2022/9/5,2E0,7,5132.0,2.0,92_100
2023/1/11,2E0,7,7601.0,3.0,21_37_65
2023/1/18,2E0,7,7723.0,3.0,40_78_92
2023/2/6,2E0,7,7989.0,,
2022/10/14,2E0,8,6087.0,1.0,60
2022/10/20,2E0,8,6126.0,1.0,58
2022/10/31,2E0,8,6192.0,,
2022/11/11,2E0,8,6303.0,1.0,57
2022/11/28,2E0,8,6505.0,,
2022/12/19,2E0,8,6766.0,4.0,57_58_59_60
2022/12/27,2E0,8,6903.0,1.0,66
2022/12/28,2E0,8,6947.0,,
2022/3/15,2E0,8,3632.0,3.0,13_54_58
2022/5/4,2E0,8,4354.0,,
2022/6/2,2E0,8,4855.0,,
2022/6/28,2E0,8,5276.0,2.0,56_59
2022/6/30,2E0,8,5304.0,,
2022/7/30,2E0,8,5528.0,,
2022/8/15,2E0,8,5607.0,,
2022/9/1,2E0,8,5721.0,,
2022/9/28,2E0,8,6021.0,,
2022/9/5,2E0,8,5755.0,1.0,79
2023/1/11,2E0,8,7033.0,2.0,26_77
2023/1/21,2E0,8,7210.0,2.0,16_57
2023/1/4,2E0,8,6964.0,1.0,106
2023/2/1,2E0,8,7269.0,1.0,101
2023/2/6,2E0,8,7384.0,,
2022/10/13,2E0,9,6125.0,3.0,23_80_118
2022/10/31,2E0,9,12730.0,2.0,66_74
2022/11/28,2E0,9,6694.0,,
2022/12/14,2E0,9,6856.0,3.0,9_85_106
2022/12/27,2E0,9,7028.0,2.0,43_107
2022/12/28,2E0,9,7073.0,,
2022/3/4,2E0,9,3391.0,3.0,8_76_104
2022/5/20,2E0,9,4569.0,2.0,68_74
2022/5/4,2E0,9,4313.0,,
2022/6/2,2E0,9,4784.0,,
2022/6/27,2E0,9,5176.0,1.0,116
2022/6/30,2E0,9,5229.0,,
2022/7/30,2E0,9,5546.0,,
2022/8/15,2E0,9,5643.0,,
2022/8/27,2E0,9,5721.0,2.0,103_120
2022/9/1,2E0,9,5751.0,,
2022/9/28,2E0,9,6083.0,,
2023/1/11,2E0,9,7238.0,3.0,33_38_113
2023/1/16,2E0,9,7309.0,2.0,60_65
2023/1/24,2E0,9,7408.0,4.0,41_63_118_119
2023/2/1,2E0,9,7470.0,2.0,21_47
2023/2/6,2E0,9,7544.0,,
2022/10/31,2E0,10,6590.0,,
2022/11/21,2E0,10,6794.0,4.0,25_26_27_28
2022/11/28,2E0,10,6896.0,,
2022/11/9,2E0,10,6601.0,2.0,21_115
2022/12/26,2E0,10,7299.0,3.0,13_64_113
2022/12/28,2E0,10,7359.0,,
2022/3/21,2E0,10,3660.0,3.0,13_27_28
2022/5/4,2E0,10,4325.0,,
2022/6/2,2E0,10,4829.0,,
2022/6/30,2E0,10,5291.0,,
2022/7/30,2E0,10,5592.0,,
2022/8/15,2E0,10,5708.0,,
2022/9/1,2E0,10,5833.0,,
2022/9/28,2E0,10,6142.0,,
2023/1/16,2E0,10,7699.0,3.0,25_47_111
2023/2/6,2E0,10,8000.0,,
2022/10/31,2E0,11,11810.0,2.0,74_119
2022/10/5,2E0,11,5687.0,2.0,7_109
2022/11/11,2E0,11,6000.0,2.0,64_68
2022/11/28,2E0,11,6230.0,,
2022/12/21,2E0,11,6453.0,3.0,13_28_43
2022/12/28,2E0,11,6612.0,,
2022/12/5,2E0,11,6246.0,2.0,102_117
2022/4/7,2E0,11,3459.0,3.0,6_13_41
2022/5/4,2E0,11,3852.0,,
2022/6/2,2E0,11,4345.0,,
2022/6/30,2E0,11,4805.0,,
2022/7/30,2E0,11,5108.0,,
2022/7/7,2E0,11,4883.0,3.0,4_107_113
2022/8/15,2E0,11,5213.0,,
2022/9/1,2E0,11,5335.0,,
2022/9/28,2E0,11,5627.0,,
2023/1/18,2E0,11,6988.0,3.0,8_11_36
2023/2/6,2E0,11,7240.0,,
2022/10/14,2E0,12,5277.0,1.0,10
2022/10/31,2E0,12,5526.0,,
2022/11/28,2E0,12,5819.0,,
2022/12/21,2E0,12,6107.0,1.0,35
2022/12/28,2E0,12,6226.0,,
2022/4/29,2E0,12,3358.0,5.0,13_33_34_35_36
2022/5/4,2E0,12,3425.0,,
2022/6/2,2E0,12,3907.0,,
2022/6/30,2E0,12,4354.0,,
2022/7/30,2E0,12,4645.0,,
2022/8/15,2E0,12,4751.0,,
2022/9/1,2E0,12,4861.0,,
2022/9/28,2E0,12,5113.0,,
2022/9/5,2E0,12,4758.0,5.0,10_12_34_36_67
2023/1/4,2E0,12,6226.0,4.0,33_36_62_82
2023/2/6,2E0,12,6777.0,,
2022/10/31,2E0,13,5829.0,,
2022/11/28,2E0,13,6129.0,,
2022/12/11,2E0,13,6310.0,4.0,30_95_97_119
2022/12/21,2E0,13,6405.0,3.0,40_80_85
2022/12/28,2E0,13,6560.0,,
2022/5/4,2E0,13,7580.0,3.0,13_81_85
2022/6/2,2E0,13,4219.0,,
2022/6/30,2E0,13,4661.0,,
2022/7/30,2E0,13,4957.0,,
2022/8/15,2E0,13,5025.0,,
2022/8/8,2E0,13,4957.0,2.0,55_68
2022/9/1,2E0,13,5120.0,,
2022/9/23,2E0,13,5354.0,4.0,40_49_72_122
2022/9/28,2E0,13,5400.0,,
2023/1/18,2E0,13,6926.0,3.0,4_13_97
2023/2/6,2E0,13,7196.0,,
2022/10/31,2E0,14,5808.0,,
2022/11/2,2E0,14,6967.0,2.0,13_100
2022/11/28,2E0,14,6097.0,,
2022/12/28,2E0,14,6567.0,,
2022/5/4,2E0,14,3777.0,,
2022/5/9,2E0,14,3850.0,3.0,13_91_93
2022/6/2,2E0,14,4222.0,,
2022/6/30,2E0,14,4671.0,,
2022/7/30,2E0,14,4977.0,,
2022/8/15,2E0,14,5082.0,,
2022/9/1,2E0,14,5171.0,,
2022/9/12,2E0,14,5243.0,2.0,45_78
2022/9/28,2E0,14,5398.0,,
2023/1/12,2E0,14,6835.0,4.0,13_15_74_90
2023/2/6,2E0,14,7185.0,,
2022/10/31,2E0,15,5745.0,,
2022/11/18,2E0,15,6775.0,1.0,40
2022/11/2,2E0,15,6825.0,3.0,42_78_113
2022/11/28,2E0,15,6030.0,,
2022/12/11,2E0,15,6176.0,3.0,30_57_59
2022/12/28,2E0,15,6450.0,,
2022/5/4,2E0,15,3737.0,,
2022/6/2,2E0,15,4164.0,,
2022/6/30,2E0,15,4611.0,,
2022/7/30,2E0,15,4914.0,,
2022/8/15,2E0,15,5017.0,,
2022/9/1,2E0,15,5110.0,,
2022/9/23,2E0,15,5300.0,4.0,13_15_32_75
2022/9/28,2E0,15,5342.0,,
2023/2/6,2E0,15,7090.0,,
2022/10/31,2E0,16,4870.0,,
2022/11/28,2E0,16,5110.0,,
2022/12/11,2E0,16,5195.0,1.0,90
2022/12/28,2E0,16,5469.0,,
2022/12/5,2E0,16,5127.0,2.0,37_73
2022/5/4,2E0,16,2899.0,,
2022/6/2,2E0,16,3313.0,,
2022/6/28,2E0,16,3714.0,2.0,13_74
2022/6/30,2E0,16,3745.0,,
2022/7/30,2E0,16,4032.0,,
2022/8/15,2E0,16,4140.0,,
2022/9/1,2E0,16,4231.0,,
2022/9/28,2E0,16,4472.0,,
2023/1/4,2E0,16,5532.0,3.0,29_31_58
2023/2/6,2E0,16,5712.0,,
2022/10/20,2E0,17,5055.0,3.0,13_25_109
2022/10/31,2E0,17,5204.0,,
2022/11/28,2E0,17,5380.0,,
2022/12/28,2E0,17,5824.0,,
2022/5/4,2E0,17,3366.0,,
2022/6/2,2E0,17,3756.0,,
2022/6/30,2E0,17,4171.0,,
2022/7/23,2E0,17,4337.0,2.0,85_89
2022/7/30,2E0,17,4438.0,,
2022/8/15,2E0,17,4533.0,,
2022/9/1,2E0,17,4610.0,,
2022/9/28,2E0,17,4847.0,,
2023/2/6,2E0,17,6409.0,,
2022/10/31,2E0,18,4994.0,,
2022/11/28,2E0,18,5180.0,,
2022/12/26,2E0,18,5515.0,2.0,13_65
2022/12/28,2E0,18,5573.0,,
2022/5/4,2E0,18,3261.0,,
2022/6/2,2E0,18,3562.0,,
2022/6/30,2E0,18,3970.0,,
2022/7/30,2E0,18,4220.0,,
2022/8/13,2E0,18,5578.0,1.0,57
2022/8/15,2E0,18,4316.0,,
2022/9/1,2E0,18,4387.0,,
2022/9/28,2E0,18,4627.0,,
2023/1/12,2E0,18,5838.0,3.0,32_66_85
2023/2/6,2E0,18,6172.0,,
2022/10/31,2E0,19,4988.0,,
2022/11/28,2E0,19,5190.0,,
2022/12/28,2E0,19,5625.0,,
2022/5/4,2E0,19,3299.0,,
2022/6/2,2E0,19,3632.0,,
2022/6/30,2E0,19,4032.0,,
2022/7/30,2E0,19,4232.0,,
2022/8/15,2E0,19,4312.0,,
2022/8/8,2E0,19,4264.0,3.0,13_74_117
2022/9/1,2E0,19,4413.0,,
2022/9/12,2E0,19,4488.0,2.0,118_120
2022/9/28,2E0,19,4609.0,,
2023/2/6,2E0,19,6231.0,,
2022/10/31,2G0,1,1019.0,,
2022/11/28,2G0,1,1082.0,,
2022/12/28,2G0,1,1427.0,,
2022/5/4,2G0,1,0.0,,
2022/6/2,2G0,1,133.0,,
2022/6/30,2G0,1,331.0,,
2022/7/30,2G0,1,455.0,,
2022/8/15,2G0,1,511.0,,
2022/9/1,2G0,1,552.0,,
2022/9/28,2G0,1,715.0,,
2023/2/6,2G0,1,1940.0,,
2022/10/31,2G0,2,108.0,,
2022/11/28,2G0,2,133.0,,
2022/12/28,2G0,2,469.0,,
2022/5/4,2G0,2,0.0,,
2022/6/2,2G0,2,0.0,,
2022/6/30,2G0,2,0.0,,
2022/7/30,2G0,2,0.0,,
2022/8/15,2G0,2,0.0,,
2022/9/1,2G0,2,100.0,,
2022/9/28,2G0,2,108.0,,
2023/2/6,2G0,2,970.0,,
2022/10/31,2G0,3,490.0,,
2022/11/28,2G0,3,543.0,,
2022/12/28,2G0,3,869.0,,
2022/5/4,2G0,3,0.0,,
2022/6/2,2G0,3,0.0,,
2022/6/30,2G0,3,0.0,,
2022/7/30,2G0,3,0.0,,
2022/8/15,2G0,3,0.0,,
2022/9/1,2G0,3,96.0,,
2022/9/28,2G0,3,202.0,,
2023/2/6,2G0,3,1357.0,,
2022/10/31,2G0,4,2887.0,,
2022/11/28,2G0,4,2941.0,,
2022/12/28,2G0,4,3268.0,,
2022/5/4,2G0,4,1806.0,,
2022/6/2,2G0,4,1969.0,,
2022/6/30,2G0,4,2260.0,,
2022/7/30,2G0,4,2378.0,,
2022/8/15,2G0,4,2427.0,,
2022/9/1,2G0,4,2468.0,,
2022/9/28,2G0,4,2595.0,,
2023/2/6,2G0,4,3464.0,,
2022/10/31,2G0,5,1091.0,,
2022/11/28,2G0,5,1140.0,,
2022/12/28,2G0,5,1463.0,,
2022/5/4,2G0,5,1659.0,,
2022/6/2,2G0,5,196.0,,
2022/6/30,2G0,5,477.0,,
2022/7/30,2G0,5,580.0,,
2022/8/15,2G0,5,628.0,,
2022/9/1,2G0,5,670.0,,
2022/9/28,2G0,5,807.0,,
2023/2/6,2G0,5,1943.0,,
2022/10/31,2G0,6,2288.0,,
2022/11/28,2G0,6,2328.0,,
2022/12/28,2G0,6,2650.0,,
2022/5/4,2G0,6,1291.0,,
2022/6/2,2G0,6,1429.0,,
2022/6/30,2G0,6,1706.0,,
2022/7/30,2G0,6,1806.0,,
2022/8/15,2G0,6,1855.0,,
2022/9/1,2G0,6,1894.0,,
2022/9/28,2G0,6,2020.0,,
2023/2/6,2G0,6,3116.0,,
2022/10/31,2G0,7,2351.0,,
2022/11/28,2G0,7,2384.0,,
2022/12/28,2G0,7,2693.0,,
2022/5/4,2G0,7,1389.0,,
2022/6/2,2G0,7,1519.0,,
2022/6/30,2G0,7,1782.0,,
2022/7/30,2G0,7,1880.0,,
2022/8/15,2G0,7,1923.0,,
2022/9/1,2G0,7,1959.0,,
2022/9/28,2G0,7,2078.0,,
2023/2/6,2G0,7,3152.0,,
2022/10/31,2G0,8,1623.0,,
2022/11/28,2G0,8,1637.0,,
2022/12/28,2G0,8,1933.0,,
2022/4/18,2G0,8,4140.0,3.0,42_57_60
2022/5/4,2G0,8,1072.0,,
2022/6/2,2G0,8,1163.0,,
2022/6/30,2G0,8,1163.0,,
2022/7/30,2G0,8,1189.0,,
2022/8/15,2G0,8,1232.0,,
2022/9/1,2G0,8,1268.0,,
2022/9/28,2G0,8,1373.0,,
2023/2/6,2G0,8,2383.0,,
2022/10/31,2G0,9,2021.0,,
2022/11/28,2G0,9,2056.0,,
2022/12/28,2G0,9,2360.0,,
2022/5/4,2G0,9,1111.0,,
2022/6/2,2G0,9,1236.0,,
2022/6/30,2G0,9,1500.0,,
2022/7/30,2G0,9,1596.0,,
2022/8/15,2G0,9,1636.0,,
2022/9/1,2G0,9,1669.0,,
2022/9/28,2G0,9,1769.0,,
2023/2/6,2G0,9,2783.0,,
2022/10/31,2G0,10,1957.0,,
2022/11/28,2G0,10,1991.0,,
2022/12/28,2G0,10,2277.0,,
2022/4/22,2G0,10,4123.0,3.0,25_26_117
2022/5/4,2G0,10,1095.0,,
2022/6/2,2G0,10,1213.0,,
2022/6/30,2G0,10,1467.0,,
2022/7/30,2G0,10,1559.0,,
2022/8/15,2G0,10,1600.0,,
2022/9/1,2G0,10,1630.0,,
2022/9/28,2G0,10,1724.0,,
2023/2/6,2G0,10,2697.0,,
2022/10/31,2G0,11,1820.0,,
2022/11/28,2G0,11,1851.0,,
2022/12/28,2G0,11,2114.0,,
2022/5/4,2G0,11,1004.0,,
2022/6/2,2G0,11,1114.0,,
2022/6/30,2G0,11,1365.0,,
2022/7/30,2G0,11,1459.0,,
2022/8/15,2G0,11,1495.0,,
2022/9/1,2G0,11,1524.0,,
2022/9/28,2G0,11,1603.0,,
2023/2/6,2G0,11,2521.0,,
2022/10/31,2G0,12,1655.0,,
2022/11/28,2G0,12,1676.0,,
2022/12/28,2G0,12,1676.0,,
2022/5/4,2G0,12,879.0,,
2022/6/2,2G0,12,992.0,,
2022/6/30,2G0,12,1227.0,,
2022/7/30,2G0,12,1314.0,,
2022/8/15,2G0,12,1354.0,,
2022/9/1,2G0,12,1383.0,,
2022/9/28,2G0,12,1451.0,,
2023/2/6,2G0,12,1676.0,,
2022/10/31,2G0,13,1478.0,,
2022/11/28,2G0,13,1506.0,,
2022/12/28,2G0,13,1755.0,,
2022/5/4,2G0,13,752.0,,
2022/6/2,2G0,13,863.0,,
2022/6/30,2G0,13,1082.0,,
2022/7/30,2G0,13,1157.0,,
2022/8/15,2G0,13,1193.0,,
2022/9/1,2G0,13,1218.0,,
2022/9/28,2G0,13,1280.0,,
2023/2/6,2G0,13,2133.0,,
2022/10/31,2G0,14,1276.0,,
2022/11/28,2G0,14,1298.0,,
2022/12/28,2G0,14,1522.0,,
2022/5/4,2G0,14,603.0,,
2022/6/2,2G0,14,702.0,,
2022/6/30,2G0,14,904.0,,
2022/7/30,2G0,14,977.0,,
2022/8/15,2G0,14,1014.0,,
2022/9/1,2G0,14,1034.0,,
2022/9/28,2G0,14,1084.0,,
2023/2/6,2G0,14,1877.0,,
2022/10/31,2G0,15,1064.0,,
2022/11/28,2G0,15,1088.0,,
2022/12/28,2G0,15,1298.0,,
2022/5/4,2G0,15,479.0,,
2022/6/2,2G0,15,563.0,,
2022/6/30,2G0,15,735.0,,
2022/7/30,2G0,15,800.0,,
2022/8/15,2G0,15,834.0,,
2022/9/1,2G0,15,849.0,,
2022/9/28,2G0,15,887.0,,
2023/2/6,2G0,15,1629.0,,
2022/10/31,2G0,16,906.0,,
2022/11/28,2G0,16,926.0,,
2022/12/28,2G0,16,1122.0,,
2022/5/4,2G0,16,386.0,,
2022/6/2,2G0,16,461.0,,
2022/6/30,2G0,16,602.0,,
2022/7/30,2G0,16,665.0,,
2022/8/15,2G0,16,697.0,,
2022/9/1,2G0,16,710.0,,
2022/9/28,2G0,16,740.0,,
2023/2/6,2G0,16,1441.0,,
2022/10/31,2G0,17,766.0,,
2022/11/28,2G0,17,769.0,,
2022/12/28,2G0,17,942.0,,
2022/5/4,2G0,17,331.0,,
2022/6/2,2G0,17,392.0,,
2022/6/30,2G0,17,492.0,,
2022/7/30,2G0,17,543.0,,
2022/8/15,2G0,17,568.0,,
2022/9/1,2G0,17,578.0,,
2022/9/28,2G0,17,610.0,,
2023/2/6,2G0,17,1200.0,,
2022/10/31,2G0,18,631.0,,
2022/11/28,2G0,18,652.0,,
2022/12/28,2G0,18,810.0,,
2022/5/4,2G0,18,288.0,,
2022/6/2,2G0,18,338.0,,
2022/6/30,2G0,18,408.0,,
2022/7/30,2G0,18,449.0,,
2022/8/15,2G0,18,467.0,,
2022/9/1,2G0,18,470.0,,
2022/9/28,2G0,18,502.0,,
2023/2/6,2G0,18,1050.0,,
2022/10/31,2G0,19,488.0,,
2022/11/28,2G0,19,506.0,,
2022/12/28,2G0,19,648.0,,
2022/5/4,2G0,19,214.0,,
2022/6/2,2G0,19,256.0,,
2022/6/30,2G0,19,297.0,,
2022/7/30,2G0,19,328.0,,
2022/8/15,2G0,19,344.0,,
2022/9/1,2G0,19,345.0,,
2022/9/28,2G0,19,369.0,,
2023/2/6,2G0,19,847.0,,
