日期,oven_id,layer_id,壞掉燈管數(低功率),壞掉燈管數(高功率),進水量,進水溫,出水溫,水冷板A溫度,水冷板B溫度,累積時數,燈管功率(低功率),燈管功率(高功率)
2021/12/28,2D0,3,0,0,10,19.6,24.6,23.5,23.6,0,35,39
2021/12/28,2D0,4,0,0,10,19.6,24.6,23.5,23.7,2361,51,55
2021/12/28,2D0,5,0,0,10,19.6,24.6,23.5,23.8,0,35,39
2021/12/28,2D0,6,0,0,10,19.6,24.6,23.8,24.5,0,35,39
2021/12/28,2D0,7,0,0,10,19.6,24.6,23.4,24,3045,53,57
2021/12/28,2D0,8,0,0,10,19.6,24.6,23.7,23.6,0,35,39
2021/12/28,2D0,9,0,0,10,19.6,24.6,23.7,23.7,0,35,39
2021/12/28,2D0,10,0,0,10,19.6,24.6,23.9,23.2,0,35,39
2021/12/28,2D0,11,0,0,10,19.9,25.3,24.4,25.1,3033,53,57
2021/12/28,2D0,12,0,0,11,19.9,25.3,24,24.6,0,35,39
2021/12/28,2D0,13,0,0,10,19.9,25.3,25.3,24.9,0,35,39
2021/12/28,2D0,14,0,0,10,19.9,25.3,25,25.9,0,35,39
2021/12/28,2D0,15,0,0,10,19.9,25.3,25,25.9,0,35,39
2021/12/28,2D0,16,0,0,10,19.9,25.3,24.3,25.3,0,35,39
2021/12/28,2D0,17,0,0,10,19.9,25.3,25,26,0,35,39
2021/12/28,2D0,18,0,0,10,19.9,25.3,24.2,26,0,35,39
2021/12/28,2D0,19,0,0,10,19.9,25.3,25.1,25.2,0,35,39
2021/12/28,2E0,1,0,0,11,20.9,23.7,22.3,24.2,0,35,39
2021/12/28,2E0,2,0,0,11,20.9,23.7,21.6,22.9,0,35,39
2021/12/28,2E0,3,0,0,11,20.9,23.7,23.2,23.3,0,35,39
2021/12/28,2E0,4,0,0,11,20.9,23.7,22.5,24,2670,52,56
2021/12/28,2E0,5,0,0,11,20.9,23.7,24.1,23.3,2640,52,56
2021/12/28,2E0,6,0,0,11,20.9,23.7,22.9,23.8,0,35,39
2021/12/28,2E0,7,0,0,11,20.9,23.7,24.2,23.4,2354,51,55
2021/12/28,2E0,8,0,0,11,20.9,23.7,23.6,24.2,2520,51.5,55.5
2021/12/28,2E0,9,0,0,11,20.9,23.7,23.7,23.3,2393,51,55
2021/12/28,2E0,10,0,0,11,20.9,23.7,23.9,23.8,2406,51.5,55.5
2021/12/28,2E0,11,0,0,11,21.1,25.1,24.1,23.1,2003,50.5,54.5
2021/12/28,2E0,12,0,0,11,21.1,25.1,24.5,23.3,1723,49.5,53.5
2021/12/28,2E0,13,0,0,11,21.1,25.1,24.2,23.3,0,35,39
2021/12/28,2E0,14,0,0,11,21.1,25.1,24.3,23.8,0,35,39
2021/12/28,2E0,15,0,0,11,21.1,25.1,24.1,24.3,0,35,39
2021/12/28,2E0,16,0,0,11,21.1,25.1,24.4,24.6,0,35,39
2021/12/28,2E0,17,0,0,11,21.1,25.1,23.8,24.9,0,35,39
2021/12/28,2E0,18,0,0,11,21.1,25.1,23.7,24.5,0,35,39
2021/12/28,2E0,19,0,0,11,21.1,25.1,24.4,24.3,0,35,39
2021/12/28,2G0,1,0,0,10,21.2,25.2,22.7,24.4,0,35,39
2021/12/28,2G0,2,0,0,10,21.2,25.2,22.6,22.8,0,35,39
2021/12/28,2G0,3,0,0,10,21.2,25.2,23.4,23,0,35,39
2021/12/28,2G0,4,0,0,10,21.2,25.2,23.5,23.2,0,35,39
2021/12/28,2G0,5,0,0,10,21.2,25.2,23.6,23.2,0,35,39
2021/12/28,2G0,6,0,0,10,21.2,25.2,23.3,23.9,0,35,39
2021/12/28,2G0,7,0,0,10,21.2,25.2,23.8,24,0,35,39
2021/12/28,2G0,8,0,0,10,21.2,25.2,23.6,24.3,0,35,39
2021/12/28,2G0,9,0,0,10,21.2,25.2,23.8,23.9,0,35,39
2021/12/28,2G0,10,0,0,10,21.2,25.2,24.7,24.2,0,35,39
2021/12/28,2G0,11,0,0,10,21.1,26.3,24.7,24.2,0,35,39
2021/12/28,2G0,12,0,0,11,21.1,26.3,24.8,24.4,0,35,39
2021/12/28,2G0,13,0,0,11,21.1,26.3,24.2,25.2,0,35,39
2021/12/28,2G0,14,0,0,11,21.1,26.3,24.6,25.5,0,35,39
2021/12/28,2G0,15,0,0,10,21.1,26.3,23.3,24.6,0,35,39
2021/12/28,2G0,16,0,0,10,21.1,26.3,24,24.6,0,35,39
2021/12/28,2G0,17,0,0,10,21.1,26.3,23.5,24.4,0,35,39
2021/12/28,2G0,18,0,0,10,21.1,26.3,22.7,24,0,35,39
2021/12/28,2G0,19,0,0,10,21.1,26.3,24.9,24.8,0,35,39
2021/12/29,1B0,1,0,0,11,20.3,24.8,23.3,25.2,5395,59.5,63.5
2021/12/29,1B0,2,0,0,11,20.3,24.8,24.2,22.4,3858,55,59
2021/12/29,1B0,3,0,0,11,20.3,24.8,23.5,23.1,5503,61.5,65.5
2021/12/29,1B0,4,0,0,11,20.3,24.8,24.8,25.7,4716,57.5,61.5
2021/12/29,1B0,5,0,0,11,20.3,24.8,25.1,24.5,5159,59.5,63.5
2021/12/29,1B0,6,0,0,11,20.3,24.8,24.8,23.8,5060,59.5,63.5
2021/12/29,1B0,7,0,0,11,20.3,24.8,25.1,25.1,4894,57.5,61.5
2021/12/29,1B0,8,0,0,11,20.3,24.8,25,24.6,5291,59.5,63.5
2021/12/29,1B0,9,0,0,9,20.3,24.8,27.9,26.9,4919,57.5,61.5
2021/12/29,1B0,10,0,0,11,20.3,24.8,26.1,25.9,5100,59.5,63.5
2021/12/29,1B0,11,0,0,11,20,24.6,29.6,25.9,5112,59.5,63.5
2021/12/29,1B0,12,0,0,11,20,24.6,26.9,25.9,5013,59.5,63.5
2021/12/29,1B0,13,0,0,11,20,24.6,27.7,27,6444,63.5,67.5
2021/12/29,1B0,14,0,0,11,20,24.6,27.7,25.8,4939,57.5,61.5
2021/12/29,1B0,15,0,0,11,20,24.6,26.2,27,4997,57.5,61.5
2021/12/29,1B0,16,0,0,11,20,24.6,26.9,26.6,4972,57.5,61.5
2021/12/29,1B0,17,0,0,11,20,24.6,30.9,26.8,4967,57.5,61.5
2021/12/29,1B0,18,0,0,11,20,24.6,25.6,27.2,4794,57.5,61.5
2021/12/29,1B0,19,0,0,11,20,24.6,26.9,27.2,0,35,39
2021/12/29,1C0,1,0,0,11,22.8,25.5,24.2,23,4789,57.5,61.5
2021/12/29,1C0,2,0,0,11,22.8,25.5,23.1,24,5063,59.5,63.5
2021/12/29,1C0,3,0,0,11,22.8,25.5,24.9,24.3,4737,57.5,61.5
2021/12/29,1C0,4,0,0,11,22.8,25.5,24,24.9,5044,59.5,63.5
2021/12/29,1C0,5,0,0,11,22.8,25.5,24.5,24.3,4603,57.5,61.5
2021/12/29,1C0,6,0,0,11,22.8,25.5,25.3,25.4,4995,57.5,61.5
2021/12/29,1C0,7,0,0,11,22.8,25.5,24.3,25.2,4924,57.5,61.5
2021/12/29,1C0,8,0,0,11,22.8,25.5,24.7,25.2,4808,57.5,61.5
2021/12/29,1C0,9,0,0,10,22.8,25.5,24.7,25.2,4657,57.5,61.5
2021/12/29,1C0,10,0,0,12,22.8,25.5,25.6,25.4,4646,57.5,61.5
2021/12/29,1C0,11,0,0,12,23.4,24.1,25.2,25.9,4387,55.5,59.5
2021/12/29,1C0,12,0,0,12,23.4,24.1,25.2,25,4625,57.5,61.5
2021/12/29,1C0,13,0,0,12,23.4,24.1,29.2,27.4,4962,57.5,61.5
2021/12/29,1C0,14,0,0,12,23.4,24.1,28.1,28.1,4609,57.5,61.5
2021/12/29,1C0,15,0,0,12,23.4,24.1,30.5,27.8,4690,57.5,61.5
2021/12/29,1C0,16,0,0,12,23.4,24.1,28,27.4,0,35,39
2021/12/29,1C0,17,0,0,12,23.4,24.1,26.6,25.3,4701,57.5,61.5
2021/12/29,1C0,18,0,0,12,23.4,24.1,27.1,26,4577,57.5,61.5
2021/12/29,1C0,19,0,0,12,23.4,24.1,27.2,25,4496,57.5,61.5
2021/12/29,1D0,1,0,0,10,22.6,23.5,23.8,23.8,4295,55.5,59.5
2021/12/29,1D0,2,0,0,10,22.6,23.5,22.9,23.6,4570,57.5,61.5
2021/12/29,1D0,3,0,0,10,22.6,23.5,24,24.4,4494,57.5,61.5
2021/12/29,1D0,4,0,0,10,22.6,23.5,24.1,24.8,4545,57.5,61.5
2021/12/29,1D0,5,0,0,10,22.6,23.5,25.6,24.4,4405,57.5,61.5
2021/12/29,1D0,6,0,0,10,22.6,23.5,25,25,4326,55.5,59.5
2021/12/29,1D0,7,0,0,10,22.6,23.5,25.2,25.6,4325,55.5,59.5
2021/12/29,1D0,8,0,0,10,22.6,23.5,25.7,25,3872,55,59
2021/12/29,1D0,9,0,0,10,22.6,23.5,24.5,24.4,4248,55.5,59.5
2021/12/29,1D0,10,0,0,11,22.6,23.5,27.4,26.2,4192,55.5,59.5
2021/12/29,1D0,11,0,0,11,19.5,23.6,26.3,26.6,4106,55.5,59.5
2021/12/29,1D0,12,0,0,11,19.5,23.6,27.4,26.4,3539,54,58
2021/12/29,1D0,13,0,0,11,19.5,23.6,27.5,26.7,4037,55.5,59.5
2021/12/29,1D0,14,0,0,11,19.5,23.6,26.5,26.7,3386,53.5,57.5
2021/12/29,1D0,15,0,0,11,19.5,23.6,26.6,27.3,3926,55,59
2021/12/29,1D0,16,0,0,11,19.5,23.6,25.4,26,3726,54.5,58.5
2021/12/29,1D0,17,0,0,11,19.5,23.6,27.1,26.9,3953,55,59
2021/12/29,1D0,18,0,0,11,19.5,23.6,25.9,26.9,3765,54.5,58.5
2021/12/29,1D0,19,0,0,11,19.5,23.6,27.5,26.8,4054,55.5,59.5
2021/12/29,1E0,1,0,0,12,19.7,24,24.9,24,4170,55.5,59.5
2021/12/29,1E0,2,0,0,12,19.7,24,24,26,4019,55.5,59.5
2021/12/29,1E0,3,0,0,12,19.7,24,24.9,25.2,4203,55.5,59.5
2021/12/29,1E0,4,0,0,12,19.7,24,25.4,24.6,3871,55,59
2021/12/29,1E0,5,0,0,12,19.7,24,26.1,25.4,4117,55.5,59.5
2021/12/29,1E0,6,0,0,12,19.7,24,25.4,25.5,3987,55,59
2021/12/29,1E0,7,0,0,12,19.7,24,25,26.5,0,35,39
2021/12/29,1E0,8,0,0,12,19.7,24,26,25.7,3847,55,59
2021/12/29,1E0,9,0,0,11,19.7,24,25.6,26.1,3790,54.5,58.5
2021/12/29,1E0,10,0,0,11,19.7,24,25.1,24.9,0,35,39
2021/12/29,1E0,11,0,0,11,19.8,23.8,25.5,26.2,3441,54,58
2021/12/29,1E0,12,0,0,11,19.8,23.8,25.6,25.5,3550,54,58
2021/12/29,1E0,13,0,0,11,19.8,23.8,25.6,27,3386,53.5,57.5
2021/12/29,1E0,14,0,0,11,19.8,23.8,25.5,25.2,3383,53.5,57.5
2021/12/29,1E0,15,0,0,11,19.8,23.8,26.6,25.8,2866,52.5,56.5
2021/12/29,1E0,16,0,0,11,19.8,23.8,26,26.4,3350,53.5,57.5
2021/12/29,1E0,17,0,0,11,19.8,23.8,25.7,25.2,3554,54,58
2021/12/29,1E0,18,0,0,11,19.8,23.8,25.8,25.5,3153,53,57
2021/12/29,1E0,19,0,0,11,19.8,23.8,25.2,23.8,3277,53.5,57.5
2021/12/29,1G0,1,0,0,9,21,27.1,26.6,25.9,0,35,39
2021/12/29,1G0,2,0,0,9,21,27.1,25.4,25.7,0,35,39
2021/12/29,1G0,3,0,0,9,21,27.1,24.8,25.7,0,35,39
2021/12/29,1G0,4,0,0,9,21,27.1,25.7,25,0,35,39
2021/12/29,1G0,5,0,0,9,21,27.1,25.6,26,0,35,39
2021/12/29,1G0,6,0,0,9,21,27.1,26.3,25.9,0,35,39
2021/12/29,1G0,7,0,0,9,21,27.1,26.1,27.7,0,35,39
2021/12/29,1G0,8,0,0,9,21,27.1,27.1,28.2,0,35,39
2021/12/29,1G0,9,0,0,9,21,27.1,28,28.7,0,35,39
2021/12/29,1G0,10,0,0,11,21,27.1,29.5,28.8,0,35,39
2021/12/29,1G0,11,0,0,11,22,30.1,29.3,28.4,0,35,39
2021/12/29,1G0,12,0,0,11,22,30.1,29.4,28.2,0,35,39
2021/12/29,1G0,13,0,0,11,22,30.1,28.9,29.9,0,35,39
2021/12/29,1G0,14,0,0,11,22,30.1,29.3,27.2,0,35,39
2021/12/29,1G0,15,0,0,11,22,30.1,28.5,27.5,0,35,39
2021/12/29,1G0,16,0,0,11,22,30.1,27.9,26.7,0,35,39
2021/12/29,1G0,17,0,0,11,22,30.1,28.7,29.3,0,35,39
2021/12/29,1G0,18,0,0,11,22,30.1,29.5,26.9,0,35,39
2021/12/29,1G0,19,0,0,11,22,30.1,29.5,27,0,35,39
2021/12/29,2B0,1,0,0,10,20.1,23.3,22.2,22.6,3403,54,58
2021/12/29,2B0,2,0,0,10,20.1,23.3,22.6,22.4,3408,54,58
2021/12/29,2B0,3,0,0,10,20.1,23.3,23.4,23.5,3561,54,58
2021/12/29,2B0,4,0,0,10,20.1,23.3,23.1,22.4,3192,53,57
2021/12/29,2B0,5,0,0,10,20.1,23.3,24,23.2,0,35,39
2021/12/29,2B0,6,0,0,10,20.1,23.3,23,23,2613,52,56
2021/12/29,2B0,7,0,0,10,20.1,23.3,24.1,24.4,3227,53.5,57.5
2021/12/29,2B0,8,0,0,10,20.1,23.3,23.1,24.3,3392,53.5,57.5
2021/12/29,2B0,9,0,0,10,20.1,23.3,23.6,24.2,3306,53.5,57.5
2021/12/29,2B0,10,0,0,11,20.1,23.3,22.7,23.8,3160,53,57
2021/12/29,2B0,11,0,0,11,21,24.5,23.5,24,2864,52.5,56.5
2021/12/29,2B0,12,0,0,11,21,24.5,22.9,23.9,3091,53,57
2021/12/29,2B0,13,0,0,11,21,24.5,23.3,23.1,2805,52.5,56.5
2021/12/29,2B0,14,0,0,11,21,24.5,22.7,23.5,3249,53.5,57.5
2021/12/29,2B0,15,0,0,11,21,24.5,22.7,22.7,1588,49,53
2021/12/29,2B0,16,0,0,11,21,24.5,22.9,22.6,3025,53,57
2021/12/29,2B0,17,0,0,11,21,24.5,22.7,22.7,3216,53.5,57.5
2021/12/29,2B0,18,0,0,11,21,24.5,22.6,22.7,3304,53.5,57.5
2021/12/29,2B0,19,0,0,11,21,24.5,22.9,25.9,3138,53,57
2021/12/29,2C0,1,0,0,11,19.5,24.4,24.3,25.3,3370,53.5,57.5
2021/12/29,2C0,2,0,0,11,19.5,24.4,23.5,24.6,2523,51.5,55.5
2021/12/29,2C0,3,0,0,11,19.5,24.4,24.4,24.1,3297,53.5,57.5
2021/12/29,2C0,4,0,0,11,19.5,24.4,23.6,24.6,0,35,39
2021/12/29,2C0,5,0,0,11,19.5,24.4,23.9,24.5,3332,53.5,57.5
2021/12/29,2C0,6,0,0,11,19.5,24.4,24.2,24.6,2988,52.5,56.5
2021/12/29,2C0,7,0,0,11,19.5,24.4,24.3,24.6,0,35,39
2021/12/29,2C0,8,0,0,11,19.5,24.4,24.1,24.7,3325,53.5,57.5
2021/12/29,2C0,9,0,0,11,19.5,24.4,24.9,24.4,0,35,39
2021/12/29,2C0,10,0,0,11,19.5,24.4,25,25,0,35,39
2021/12/29,2C0,11,0,0,10,19.5,25.1,25,24.9,3146,53,57
2021/12/29,2C0,12,0,0,10,19.5,25.1,25.1,25.2,3175,53,57
2021/12/29,2C0,13,0,0,10,19.5,25.1,25.2,25.3,0,35,39
2021/12/29,2C0,14,0,0,10,19.5,25.1,25.2,24.5,0,35,39
2021/12/29,2C0,15,0,0,10,19.5,25.1,25,24.9,0,35,39
2021/12/29,2C0,16,0,0,10,19.5,25.1,24.7,24.6,3140,53,57
2021/12/29,2C0,17,0,0,10,19.5,25.1,25,24.9,3356,53.5,57.5
2021/12/29,2C0,18,0,0,10,19.5,25.1,24.9,24.5,0,35,39
2021/12/29,2C0,19,0,0,10,19.5,25.1,23.6,24.5,3037,53,57
2021/12/29,2D0,1,0,0,10,19.6,24.6,22.8,24.3,3032,53,57
2021/12/29,2D0,2,0,0,10,19.6,24.6,23,23.5,3516,54,58
2021/12/29,2D0,3,0,0,10,19.6,24.6,23.5,23.6,0,35,39
2021/12/29,2D0,4,0,0,10,19.6,24.6,23.5,23.7,2386,51,55
2021/12/29,2D0,5,0,0,10,19.6,24.6,23.5,23.8,0,35,39
2021/12/29,2D0,6,0,0,10,19.6,24.6,23.8,24.5,0,35,39
2021/12/29,2D0,7,0,0,10,19.6,24.6,23.4,24,3063,53,57
2021/12/29,2D0,8,0,0,10,19.6,24.6,23.7,23.6,0,35,39
2021/12/29,2D0,9,0,0,10,19.6,24.6,23.7,23.7,0,35,39
2021/12/29,2D0,10,0,0,10,19.6,24.6,23.9,23.2,0,35,39
2021/12/29,2D0,11,0,0,10,19.9,25.3,24.4,25.1,3049,53,57
2021/12/29,2D0,12,0,0,11,19.9,25.3,24,24.6,0,35,39
2021/12/29,2D0,13,0,0,10,19.9,25.3,25.3,24.9,0,35,39
2021/12/29,2D0,14,0,0,10,19.9,25.3,25,25.9,0,35,39
2021/12/29,2D0,15,0,0,10,19.9,25.3,25,25.9,0,35,39
2021/12/29,2D0,16,0,0,10,19.9,25.3,24.3,25.3,0,35,39
2021/12/29,2D0,17,0,0,10,19.9,25.3,25,26,0,35,39
2021/12/29,2D0,18,0,0,10,19.9,25.3,24.2,26,0,35,39
2021/12/29,2D0,19,0,0,10,19.9,25.3,25.1,25.2,0,35,39
2021/12/29,2E0,1,0,0,11,20.9,23.7,22.3,24.2,0,35,39
2021/12/29,2E0,2,0,0,11,20.9,23.7,21.6,22.9,0,35,39
2021/12/29,2E0,3,0,0,11,20.9,23.7,23.2,23.3,0,35,39
2021/12/29,2E0,4,0,0,11,20.9,23.7,22.5,24,2685,52,56
2021/12/29,2E0,5,0,0,11,20.9,23.7,24.1,23.3,2655,52,56
2021/12/29,2E0,6,0,0,11,20.9,23.7,22.9,23.8,0,35,39
2021/12/29,2E0,7,0,0,11,20.9,23.7,24.2,23.4,2370,51,55
2021/12/29,2E0,8,0,0,11,20.9,23.7,23.6,24.2,2535,51.5,55.5
2021/12/29,2E0,9,0,0,11,20.9,23.7,23.7,23.3,2409,51.5,55.5
2021/12/29,2E0,10,0,0,11,20.9,23.7,23.9,23.8,2421,51.5,55.5
2021/12/29,2E0,11,0,0,11,21.1,25.1,24.1,23.1,2018,50.5,54.5
2021/12/29,2E0,12,0,0,11,21.1,25.1,24.5,23.3,1737,49.5,53.5
2021/12/29,2E0,13,0,0,11,21.1,25.1,24.2,23.3,0,35,39
2021/12/29,2E0,14,0,0,11,21.1,25.1,24.3,23.8,0,35,39
2021/12/29,2E0,15,0,0,11,21.1,25.1,24.1,24.3,0,35,39
2021/12/29,2E0,16,0,0,11,21.1,25.1,24.4,24.6,0,35,39
2021/12/29,2E0,17,0,0,11,21.1,25.1,23.8,24.9,0,35,39
2021/12/29,2E0,18,0,0,11,21.1,25.1,23.7,24.5,0,35,39
2021/12/29,2E0,19,0,0,11,21.1,25.1,24.4,24.3,0,35,39
2021/12/29,2G0,1,0,0,10,21.2,25.2,22.7,24.4,0,35,39
2021/12/29,2G0,2,0,0,10,21.2,25.2,22.6,22.8,0,35,39
2021/12/29,2G0,3,0,0,10,21.2,25.2,23.4,23,0,35,39
2021/12/29,2G0,4,0,0,10,21.2,25.2,23.5,23.2,0,35,39
2021/12/29,2G0,5,0,0,10,21.2,25.2,23.6,23.2,0,35,39
2021/12/29,2G0,6,0,0,10,21.2,25.2,23.3,23.9,0,35,39
2021/12/29,2G0,7,0,0,10,21.2,25.2,23.8,24,0,35,39
2021/12/29,2G0,8,0,0,10,21.2,25.2,23.6,24.3,0,35,39
2021/12/29,2G0,9,0,0,10,21.2,25.2,23.8,23.9,0,35,39
2021/12/29,2G0,10,0,0,10,21.2,25.2,24.7,24.2,0,35,39
2021/12/29,2G0,11,0,0,10,21.1,26.3,24.7,24.2,0,35,39
2021/12/29,2G0,12,0,0,11,21.1,26.3,24.8,24.4,0,35,39
2021/12/29,2G0,13,0,0,11,21.1,26.3,24.2,25.2,0,35,39
2021/12/29,2G0,14,0,0,11,21.1,26.3,24.6,25.5,0,35,39
2021/12/29,2G0,15,0,0,10,21.1,26.3,23.3,24.6,0,35,39
2021/12/29,2G0,16,0,0,10,21.1,26.3,24,24.6,0,35,39
2021/12/29,2G0,17,0,0,10,21.1,26.3,23.5,24.4,0,35,39
2021/12/29,2G0,18,0,0,10,21.1,26.3,22.7,24,0,35,39
2021/12/29,2G0,19,0,0,10,21.1,26.3,24.9,24.8,0,35,39
2021/12/30,1B0,1,0,0,11,20.3,24.8,23.3,25.2,5414,59.5,63.5
2021/12/30,1B0,2,0,0,11,20.3,24.8,24.2,22.4,3878,55,59
2021/12/30,1B0,3,0,0,11,20.3,24.8,23.5,23.1,5521,61.5,65.5
2021/12/30,1B0,4,0,0,11,20.3,24.8,24.8,25.7,4734,57.5,61.5
2021/12/30,1B0,5,0,0,11,20.3,24.8,25.1,24.5,5180,59.5,63.5
2021/12/30,1B0,6,0,0,11,20.3,24.8,24.8,23.8,5081,59.5,63.5
2021/12/30,1B0,7,0,0,11,20.3,24.8,25.1,25.1,4914,57.5,61.5
2021/12/30,1B0,8,0,0,11,20.3,24.8,25,24.6,5309,59.5,63.5
2021/12/30,1B0,9,0,0,9,20.3,24.8,27.9,26.9,4939,57.5,61.5
2021/12/30,1B0,10,0,0,11,20.3,24.8,26.1,25.9,5119,59.5,63.5
2021/12/30,1B0,11,0,0,11,20,24.6,29.6,25.9,5131,59.5,63.5
2021/12/30,1B0,12,0,0,11,20,24.6,26.9,25.9,5032,59.5,63.5
2021/12/30,1B0,13,0,0,11,20,24.6,27.7,27,6452,63.5,67.5
2021/12/30,1B0,14,0,0,11,20,24.6,27.7,25.8,4958,57.5,61.5
2021/12/30,1B0,15,0,0,11,20,24.6,26.2,27,5016,59.5,63.5
2021/12/30,1B0,16,0,0,11,20,24.6,26.9,26.6,4991,57.5,61.5
2021/12/30,1B0,17,0,0,11,20,24.6,30.9,26.8,4986,57.5,61.5
2021/12/30,1B0,18,0,0,11,20,24.6,25.6,27.2,4814,57.5,61.5
2021/12/30,1B0,19,0,0,11,20,24.6,26.9,27.2,0,35,39
2021/12/30,1C0,1,0,0,11,22.8,25.5,24.2,23,4804,57.5,61.5
2021/12/30,1C0,2,0,0,11,22.8,25.5,23.1,24,5082,59.5,63.5
2021/12/30,1C0,3,0,0,11,22.8,25.5,24.9,24.3,4756,57.5,61.5
2021/12/30,1C0,4,0,0,11,22.8,25.5,24,24.9,5062,59.5,63.5
2021/12/30,1C0,5,0,0,11,22.8,25.5,24.5,24.3,4626,57.5,61.5
2021/12/30,1C0,6,0,0,11,22.8,25.5,25.3,25.4,5012,59.5,63.5
2021/12/30,1C0,7,0,0,11,22.8,25.5,24.3,25.2,4943,57.5,61.5
2021/12/30,1C0,8,0,0,11,22.8,25.5,24.7,25.2,4826,57.5,61.5
2021/12/30,1C0,9,0,0,10,22.8,25.5,24.7,25.2,4676,57.5,61.5
2021/12/30,1C0,10,0,0,12,22.8,25.5,25.6,25.4,4665,57.5,61.5
2021/12/30,1C0,11,0,0,12,23.4,24.1,25.2,25.9,4406,57.5,61.5
2021/12/30,1C0,12,0,0,12,23.4,24.1,25.2,25,4644,57.5,61.5
2021/12/30,1C0,13,0,0,12,23.4,24.1,29.2,27.4,4978,57.5,61.5
2021/12/30,1C0,14,0,0,12,23.4,24.1,28.1,28.1,4628,57.5,61.5
2021/12/30,1C0,15,0,0,12,23.4,24.1,30.5,27.8,4708,57.5,61.5
2021/12/30,1C0,16,0,0,12,23.4,24.1,28,27.4,0,35,39
2021/12/30,1C0,17,0,0,12,23.4,24.1,26.6,25.3,4718,57.5,61.5
2021/12/30,1C0,18,0,0,12,23.4,24.1,27.1,26,4595,57.5,61.5
2021/12/30,1C0,19,0,0,12,23.4,24.1,27.2,25,4514,57.5,61.5
2021/12/30,1D0,1,0,0,10,22.6,23.5,23.8,23.8,4312,55.5,59.5
2021/12/30,1D0,2,0,0,10,22.6,23.5,22.9,23.6,4588,57.5,61.5
2021/12/30,1D0,3,0,0,10,22.6,23.5,24,24.4,4513,57.5,61.5
2021/12/30,1D0,4,0,0,10,22.6,23.5,24.1,24.8,4562,57.5,61.5
2021/12/30,1D0,5,0,0,10,22.6,23.5,25.6,24.4,4423,57.5,61.5
2021/12/30,1D0,6,0,0,10,22.6,23.5,25,25,4344,55.5,59.5
2021/12/30,1D0,7,0,0,10,22.6,23.5,25.2,25.6,4344,55.5,59.5
2021/12/30,1D0,8,0,0,10,22.6,23.5,25.7,25,3889,55,59
2021/12/30,1D0,9,0,0,10,22.6,23.5,24.5,24.4,4267,55.5,59.5
2021/12/30,1D0,10,0,0,11,22.6,23.5,27.4,26.2,4210,55.5,59.5
2021/12/30,1D0,11,0,0,11,19.5,23.6,26.3,26.6,4125,55.5,59.5
2021/12/30,1D0,12,0,0,11,19.5,23.6,27.4,26.4,3561,54,58
2021/12/30,1D0,13,0,0,11,19.5,23.6,27.5,26.7,4055,55.5,59.5
2021/12/30,1D0,14,0,0,11,19.5,23.6,26.5,26.7,3459,54,58
2021/12/30,1D0,15,0,0,11,19.5,23.6,26.6,27.3,3944,55,59
2021/12/30,1D0,16,0,0,11,19.5,23.6,25.4,26,3745,54.5,58.5
2021/12/30,1D0,17,0,0,11,19.5,23.6,27.1,26.9,3970,55,59
2021/12/30,1D0,18,0,0,11,19.5,23.6,25.9,26.9,3783,54.5,58.5
2021/12/30,1D0,19,0,0,11,19.5,23.6,27.5,26.8,4069,55.5,59.5
2021/12/30,1E0,1,0,0,12,19.7,24,24.9,24,4185,55.5,59.5
2021/12/30,1E0,2,0,0,12,19.7,24,24,26,4038,55.5,59.5
2021/12/30,1E0,3,0,0,12,19.7,24,24.9,25.2,4219,55.5,59.5
2021/12/30,1E0,4,0,0,12,19.7,24,25.4,24.6,3888,55,59
2021/12/30,1E0,5,0,0,12,19.7,24,26.1,25.4,4134,55.5,59.5
2021/12/30,1E0,6,0,0,12,19.7,24,25.4,25.5,4003,55.5,59.5
2021/12/30,1E0,7,0,0,12,19.7,24,25,26.5,0,35,39
2021/12/30,1E0,8,0,0,12,19.7,24,26,25.7,3862,55,59
2021/12/30,1E0,9,0,0,11,19.7,24,25.6,26.1,3807,55,59
2021/12/30,1E0,10,0,0,11,19.7,24,25.1,24.9,0,35,39
2021/12/30,1E0,11,0,0,11,19.8,23.8,25.5,26.2,3460,54,58
2021/12/30,1E0,12,0,0,11,19.8,23.8,25.6,25.5,3567,54,58
2021/12/30,1E0,13,0,0,11,19.8,23.8,25.6,27,3404,54,58
2021/12/30,1E0,14,0,0,11,19.8,23.8,25.5,25.2,3401,54,58
2021/12/30,1E0,15,0,0,11,19.8,23.8,26.6,25.8,2884,52.5,56.5
2021/12/30,1E0,16,0,0,11,19.8,23.8,26,26.4,3365,53.5,57.5
2021/12/30,1E0,17,0,0,11,19.8,23.8,25.7,25.2,3570,54,58
2021/12/30,1E0,18,0,0,11,19.8,23.8,25.8,25.5,3170,53,57
2021/12/30,1E0,19,0,0,11,19.8,23.8,25.2,23.8,3294,53.5,57.5
2021/12/30,1G0,1,0,0,9,21,27.1,26.6,25.9,0,35,39
2021/12/30,1G0,2,0,0,9,21,27.1,25.4,25.7,0,35,39
2021/12/30,1G0,3,0,0,9,21,27.1,24.8,25.7,0,35,39
2021/12/30,1G0,4,0,0,9,21,27.1,25.7,25,0,35,39
2021/12/30,1G0,5,0,0,9,21,27.1,25.6,26,0,35,39
2021/12/30,1G0,6,0,0,9,21,27.1,26.3,25.9,0,35,39
2021/12/30,1G0,7,0,0,9,21,27.1,26.1,27.7,0,35,39
